COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
600934905,SERVICE STATIONS/STORAGE TANKS WORK ORDER,8247 S DR MARTIN LUTHER KING JR DR,8247,,S,DR MARTIN LUTHER KING JR,DR,426086,01/05/2021,GAS LEAKING THROUGH THE HOSE WHERE THE GAS COMES OUT 2ND PUMP.,"[INSPECTION LOG #: 13206400 05-JAN-21 12:00:00] COMPLAINT INFORMATION:COMPLAINANT STATED THAT PUMP #2 WAS LEAKING.INVESTIGATION FINDINGS:ON JANUARY 5, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR NICHOLAS HURST RESPONDED TO A LEAKING GAS PUMP COMPLAINT AT A CITGO AT 8258 S. DR. MARTIN LUTHER KING DRIVE. INSPECTOR HURST ARRIVED AT 10:20 AM TO SURVEY THE STATION. PER THE OFFICE OF STATE FIRE MARSHALL (OSFM), THE OWNER OF THE TANKS AT THE FACILITY IS: KING 83RD, INC., 8258 S. KING DRIVE, CHICAGO, IL 60619 (PHOTO A).UPON ARRIVAL, INSPECTOR HURST ATTEMPTED TO CONTACT THE COMPLAINANT MACLISSIA THOMPSON. THE COMPLAINANT DID NOT ANSWER THE PHONE.INSPECTOR HURST THEN MET WITH STATION REPRESENTATIVE, MR. ALI. MR. ALI STATED HE WAS AWARE OF THE COMPLAINT. HOWEVER, MR. ALI STATED THAT THE ACCUSATIONS WERE NOT TRUE.INSPECTOR HURST DID NOT DISCOVER ANY EVIDENCE OF A LEAKING GAS PUMP DURING THE INSPECTION (PHOTOS B, C,  D). INSPECTOR HURST ALSO MANUALLY USED A GAUGE STICK WITH WATER FINDING PASTE TO VERIFY THE READINGS OF THE AUTOMATIC TANK GAUGING SYSTEM. NO WATER WAS FOUND IN THE TANKS. THE AUTOMATIC TANK GAUGING SYSTEM ALSO PRODUCED PASSING CSLD TEST.INSPECTOR HURST DETERMINED NO FURTHER ACTION NEEDED TO BE TAKEN.INSPECTOR HURST REVIEWED THE FINDINGS WITH THE STATION?S REPRESENTATIVE, MR. ALI.",DEPT. OF PUBLIC HEALTH,01/06/2021,41.74424553068939,-87.61463406982064,POINT (-87.61463406982064 41.74424553068939)
600934911,AIR POLLUTION WORK ORDER,4700 S COTTAGE GROVE AVE,4700,,S,COTTAGE GROVE,AVE,10937,01/05/2021,FUMES FROM RESTAURANT ARE GETTING INTO THE BUILDING SMELLS LIKE GREASE/CORRECT ADDRESS 818 E. 47TH STREET,"[INSPECTION LOG #: 13207941 05-JAN-21 14:45:00] CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEERS
RESPONDED TO A CITIZEN?S COMPLAINT AT POPEYES, 818 EAST 47TH STREET.
THE COMPLAINT IS IN REGARDS TO FUMES FROM THE RESTAURANT, SUCH AS GREASE
SMELLS, ARE GETTING INTO THE RESIDENTIAL BUILDING.UPON ARRIVAL, ON JANUARY 5, 2021, THE ENVIRONMENTAL ENGINEERS
CANVASSED THE AREA AND DID NOT OBSERVE ANY SMOKE OR OVERPOWERING ODORS COMING
FROM THE RESTAURANT. THE MANAGER ON DUTY, TIKEAU MISTER, ALLOWED US TO INSPECT
THE KITCHEN. THE WORKERS MENTIONED THAT THE FUME HOODS WERE RECENTLY CLEANED
BUT DOES NOT KNOW HOW OFTEN THIS IS DONE. THERE DID NOT APPEAR TO BE ANYTHING
OUT OF THE ORDINARY REGARDING THE OPERATION OF THEIR KITCHEN. DUE TO THE NATURE OF THE ANONYMOUSCOMPLAINT, THE INSPECTORS WERE UNABLE TO VERIFY IF ANY 'GREASE FUMES' WERE BLOWING INTO ANY PARTICULAR RESIDENTIAL BUILDING.",DEPT. OF PUBLIC HEALTH,01/06/2021,41.809485427538256,-87.60671081843334,POINT (-87.60671081843334 41.809485427538256)
600934931,CONSTRUCTION AND DEMOLITION,1257 N MASON AVE,1257,,N,MASON,AVE,3308,01/05/2021,CONSTRUCTION/DEMOLITION DEBRIS.,"[INSPECTION LOG #: 13227447 05-JAN-21 11:56:00] ON JANUARY 5, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 COMPLAINT REGARDING ILLEGAL
DUMPING AT 1257 N. MASON AVE. (ACTUAL ADDRESS OF DUMPING IS 1256 N. MAYFIELD AVE.).
UPON ARRIVING AT THE PROPERTY, I OBSERVED A VACANT LOT WHERE SOMEONE HAD DUMP
WASTE FURNITURE AND MATTRESSES IN THE BACK OF THE PROPERTY ADJACENT TO THE ALLEY.
I THEN I SPOKE TO THE COMPLAINANT?S NEIGHBOR AT 1257 N. MASON AVE., AND HE TOLD
ME THAT AN INDIVIDUAL DRIVING A U-HAUL TRUCK HAD THE DUMPED THE DEBRIS AND TOOK
OFF. HE TOLD ME THAT HE DID NOT SEE ANY PLATE NUMBER. I THEN OBSERVED A STREETS
AND SANITATION GARBAGE TRUCK PICK OF THE DEBRIS AND TAKE IT IN THE GARBAGE TRUCK.
I ISSUED NO CITATIONS AND LEFT.",DEPT. OF PUBLIC HEALTH,01/08/2021,41.903685401694254,-87.77405755646575,POINT (-87.77405755646575 41.903685401694254)
600935363,NOISE COMPLAINT,401 E ERIE ST,401,,E,ERIE,ST,129151,01/06/2021,CALLER SAID THE BUZZER FROM THE NORTHWEST HOSPITAL EMPLOYEE PARKING GARAGE GOES OFF DAY AND NIGHT WHENEVER A CAR EXITS.,"[INSPECTION LOG #: 13217012 06-JAN-21 11:10:00] ON JANUARY 6, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS RESPONDED TO A CITIZEN COMPLAINT OF NOISE AT 401 E ERIE. IT WAS REPORTED THAT THE PARKING GARAGE MAKES NOISE EVERY TIME IT OPENS. THE INSPECTOR ARRIVED AT THE SCENE AND FOUND THE MAJOR EXIT DOOR OF THE GARAGE EXITS ONTO A BUSY STREET AT THE CORNER AND ALSO HAS AN ARM BAR. THE BUILDING IS REQUIRED TO HAVE AUDITORY AND VISUAL CUES TO ALERT PEDESTRIANS OF A VEHICLE EXITING.",DEPT. OF PUBLIC HEALTH,01/07/2021,41.894139625184444,-87.61764040789618,POINT (-87.61764040789618 41.894139625184444)
600935374,CONSTRUCTION AND DEMOLITION,5520 S WABASH AVE,5520,,S,WABASH,AVE,84397,01/06/2021,"PAINT CANS, TRASH, AND CONSTRUCTION DEBRIS.","[INSPECTION LOG #: 13227676 06-JAN-21 11:47:00] ON JANUARY 6, 2021 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 5520 S. WABASH AVE. ABOUT DEBRIS IN THE LOT. UPON ARRIVING AT THE ABOVE LOCATION I NOTICE TWO BLACK BAGS HALF FULL ON THE NORTHEAST CORNER OF THE LOT, AFTER TALKING WITH THE COMPLAINANT HE INFORMED ME THAT THE PROPERTY BELONGS TO THE CITY OF CHICAGO AND HE IS TRYING TO BUY IT, I RESEARCH THE PROPERTY AND THE CITY DOES OWN IT, I WILL REFER THIS OVER TO STREETS AND SANITATION.",DEPT. OF PUBLIC HEALTH,01/08/2021,41.79373425908523,-87.62421052502484,POINT (-87.62421052502484 41.79373425908523)
600935357,NOISE COMPLAINT,2871 W GRAND AVE,2871,,W,GRAND,AVE,417325,01/06/2021,PERSISTENT HIGH FREQUENCY RINGING COMING FROM METRA TRAIN MAINTENANCE FACILITY FOR LAST SEVERAL DAYS ALL DAY/NIGHT WITH NO BREAK.,"[INSPECTION LOG #: 13213451 06-JAN-21 11:30:00] ON JANUARY 6, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 2871 W. GRAND AVE. INSPECTOR BARNES ARRIVED AT 11:10AM AND ATTEMPTED TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. HOWEVER, THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED A HIGH-PITCHED NOISE EMANATES FROM THE TRAIN YARD LOCATED AT THE ABOVE LISTED ADDRESS.FOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A, B,  C). DURING THE SURVEY, INSPECTOR BARNES EXTENSIVE ADJACENT VEHICLE TRAFFIC SOUNDS IN ADDITION TO NOISES EMANATING FROM THE TRAIN YARD. INSPECTOR BARNES WAS ABLE TO BRIEFLY DETECT A HIGH-PITCHED SOUND, BUT WAS UNABLE TO DISTINGUISH THE SOUND OR OBSERVE THE SOUND?S ORIGIN GIVEN THE EXTENSIVE COMPETING VEHICLE TRAFFIC AND INDUSTRIAL SOUNDS. NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS DO EXCEED THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM, BUT THE READINGS DID INCLUDE THE CONTINUAL VEHICLE TRAFFIC NOISE.AS INSPECTOR BARNES WAS UNABLE TO SPEAK WITH THE COMPLAINANT, NO FOLLOW UP COULD BE CONDUCTED. INSPECTOR BARNES DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,01/06/2021,41.89518829178897,-87.6991211914039,POINT (-87.6991211914039 41.89518829178897)
600935367,NOISE COMPLAINT,4051 N LINCOLN AVE,4051,,N,LINCOLN,AVE,129151,01/06/2021,HIGH PITCHED CONSTANT RINGING NOISE COMING FROM FACILITY ROOF TOP AFTER THEY INSTALLED WHITE BOXES ON 12/18/20 CAN BE HEARD FROM THE ALLEY HEARD MOST CLEARLY FROM THE NEIGHBOR'S 5TH STORY CONDO.,"[INSPECTION LOG #: 13217273 06-JAN-21 10:45:00] ON JANUARY 6, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS RESPONDED TO A CITIZEN COMPLAINT OF NOISE AT 4501 N LINCOLN. UPON ARRIVAL THE INSPECTOR SPOKE WITH THE STORE MANAGER WHO STATED THAT HE WAS AWARE OF THE ISSUE AND HAD ALSO SPOKEN WITH THE COMPLAINANT. THE MANAGER HAD HIS VENDOR OUT ON DECEMBER 31, 2021, WHO IMMEDIATELY IDENTIFIED THE ISSUE AND ORDERED REPLACEMENT PARTS. THE INSPECTOR WILL CONTACT THE STORE MANAGER IN SEVEN BUSINESS DAYS TO ENSURE THE REPAIR HAS BEEN COMPLETED.",DEPT. OF PUBLIC HEALTH,01/07/2021,41.955707570698344,-87.67967808902932,POINT (-87.67967808902932 41.955707570698344)
600935378,CONSTRUCTION AND DEMOLITION,3205 S PULASKI RD,3205,,S,PULASKI,RD,13776,01/06/2021,CONSTRUCTION/DEMOLITION DEBRIS.,"[INSPECTION LOG #: 13255500 06-JAN-21 12:30:00] ANONYMOUS COMPLAINT RESPONSE DUE TO DUMPED MATERIALS
(CD DEBRIS). 

I CHECKED THE AREA BUT FOUND NO DUMPED MATERIALS. 

PHOTO A) ALLEY AT PROVIDED ADDRESS 

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,01/13/2021,41.83486541616179,-87.72415935159206,POINT (-87.72415935159206 41.83486541616179)
600935366,AIR POLLUTION WORK ORDER,5492 N NORTHWEST HWY,5492,,N,NORTHWEST,HWY,10937,01/06/2021,ON 1/5/21 AT 4:25 PM STRONG BURNING METAL ODOR COMING FROM FACILITY.,"[INSPECTION LOG #: 13212683 06-JAN-21 12:52:00] CHICAGO DEPARTMENT PUBLIC HEALTH ENVIRONMENTAL ENGINEERS RESPONDED TO A CITIZENS COMPLAINT ON JANUARY 6, 2021 REGARDING 'STRONG BURNING METAL ODOR COMING FROM ORION INDUSTRIES AT 4:25 PM ON JANUARY 5, 2021'. UPON ARRIVAL, THE ENGINEERS CANVASSED THE AREA AROUND THE FACILITIES ADDRESS OF 5492 N. NORTHWEST HIGHWAY. THEY WALKED THE MASON STREET AND DID NOT OBSERVE ANY ODORS AT THIS TIME. TO THE NORTH, ON AUSTIN STREET, SLIGHT INDUSTRIAL ODORS RESEMBLING TEFLON COATING BUT NOT 'BURNING METAL ODORS' WERE OBSERVED. NOTE, WINDS OUT OF THE SOUTH. THE ENGINEERS SPOKE WITH JEREMY RIVERA FROM ORION INDUSTRIES, WHO GAVE US A TOUR OF THE INSIDE OPERATIONS. THE FACILITY APPLIES TEFLON COATINGS TO VARIOUS CONSUMER PRODUCTS AND USES OVENS IN THE PROCESS. WE INFORMED JEREMEY THAT THE COMPLAINT WAS FROM 4:25 THE PREVIOUS DAY AND AFTER LOOKING AT TEMPERATURE DATA FROM OVENS, JEREMEY BELIEVES THEY ARE COLLECTING THE NECESSARY DATA TO HELP THEM IMPLEMENT POLLUTION CONTROL MEASURES IN THE FUTURE. ORION INDUSTRIES IS WORKING WITH AN ENVIRONMENTAL CONSULTANT TO HELP REDUCE ODORS IN ADDITION TO CHANGING SOME OPERATING PROCEDURES.",DEPT. OF PUBLIC HEALTH,01/06/2021,41.98037315765761,-87.77794924914497,POINT (-87.77794924914497 41.98037315765761)
600935385,AIR POLLUTION WORK ORDER,9300 S LONGWOOD DR,9300,,S,LONGWOOD,DR,379542,01/06/2021,DWM IS RE LINING THE SEWERW ON 92ND  PLEASANT AND CALLER IS GETTING A CHEMICAL SMELL INSIDE HIS HOME.,"[INSPECTION LOG #: 13214330 06-JAN-21 14:00:00] ATTEMPTS TO TELEPHONICALLY REACH THE COMPLAINANT REGARDING ODOR ISSUES WERE UNSUCCESSFUL. NO ANSWERING MACHINE WAS WORKING OR AVAILABLE AT THE TIME OF THE ATTEMPTED TELEPHONE CALLS FROM THE REPORTING INSPECTOR. BASED UPON THIS INFORMATION, THE COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,01/07/2021,41.72526858397682,-87.66834391082661,POINT (-87.66834391082661 41.72526858397682)
600935363,NOISE COMPLAINT,401 E ERIE ST,401,,E,ERIE,ST,129151,01/06/2021,CALLER SAID THE BUZZER FROM THE NORTHWEST HOSPITAL EMPLOYEE PARKING GARAGE GOES OFF DAY AND NIGHT WHENEVER A CAR EXITS.,"[INSPECTION LOG #: 13213351 06-JAN-21 11:10:00] ON JANUARY 6, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS RESPONDED TO A CITIZEN COMPLAINT OF NOISE AT 401 E ERIE. IT WAS REPORTED THAT THE PARKING GARAGE MAKES NOISE EVERY TIME IT OPENS. THE INSPECTOR ARRIVED AT THE SCENE AND FOUND THE MAJOR EXIT DOOR OF THE GARAGE EXITS ONTO A BUSY STREET AT THE CORNER AND ALSO HAS AN ARM BAR. THE BUILDING IS REQUIRED TO HAVE AUDITORY AND VISUAL CUES TO ALERT PEDESTRIANS OF A VEHICLE EXITING.",DEPT. OF PUBLIC HEALTH,01/07/2021,41.894139625184444,-87.61764040789618,POINT (-87.61764040789618 41.894139625184444)
600936011,CONSTRUCTION AND DEMOLITION,4210 W MONROE ST,4210,,W,MONROE,ST,426532,01/07/2021,CONSTRUCTION/DEMOLITION DEBRIS.,"[INSPECTION LOG #: 13226909 07-JAN-21 12:15:00] ON JANUARY 7, 2021, SENIOR ENVIRONMENTAL INSPECTOR DONAVAN TIETJE PERFORMED A COMPLAINT INSPECTION AT 4215 W MONROE. INSPECTOR TIETJE CALLED THE COMPLAINANT WHO STATED THAT THE COMPLAINT WAS IN REGARDS TO THE LARGE AMOUNTS OF TRASH THROWN ON BOTH SIDES OF THE ROAD AT THE ADDRESS. INSPECTOR TIETJE FORWARDED THE COMPLAINT TO STREETS AND SANITATION. NO CITATIONS WERE ISSUED AT THE TIME OF THE INSPECTION.",DEPT. OF PUBLIC HEALTH,01/08/2021,41.879806095796084,-87.73104665709513,POINT (-87.73104665709513 41.879806095796084)
600936036,NOISE COMPLAINT,2706 N HALSTED ST,2706,,N,HALSTED,ST,417325,01/07/2021,LOUD DELIVERY BLOCKING BUS AT 4:30 AM THIS IS CONSISTENT PROBLEM AND HAPPENS EVERY WEDNESDAY MORNING. I HAVE MADE SEVERAL SERVICE REQUESTS WITH NO REPLIES.,"[INSPECTION LOG #: 13385618 05-FEB-21 09:45:00] ON FEBRUARY 5, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES CONDUCTED A FOLLOW UP INSPECTION RELATED TO A NOISE COMPLAINT AT 2706 N. HALSTED ST. INSPECTOR BARNES ARRIVED AT 9:10AM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED THE OVERNIGHT DELIVERIES CONNECTED TO THE BUSINESS AT THE ABOVE LISTED ADDRESS WERE STILL ONGOING. THE COMPLAINANT REITERATED THEIR UNDERSTANDING OF THE NECESSITY FOR CERTAIN DELIVERIES, BUT QUESTIONED THE TIMING FOR NON-VITAL DELIVERIES. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SPOKE ? VIA TELEPHONE ? WITH KARDO RASHA, THE OWNER OF THE BUSINESS AT THE CENTER OF THE COMPLAINT. MR. RASHA STATED THAT HIS ATTEMPTS TO REVIEW DELIVERY SCHEDULES WITH HIS CORPORATE OFFICE WERE UNSUCCESSFUL. MR. RASHA STATED HE REVIEWED THE NOISE ORDINANCE REQUIREMENTS WITH HIS STAFF. MR. RASHA OFFERED CONTACT INFORMATION FOR THE CORPORATE REPRESENTATIVE TO REVIEW DELIVERY SCHEDULING POLICY. INSPECTOR BARNES? CALLS THE CORPORATE REPRESENTATIVE WERE NOT ANSWERED AND HIS VOICE MAIL WAS NOT RESPONDED TO AT THE TIME OF THE INSPECTION.INSPECTOR BARNES FOLLOWED UP WITH THE COMPLAINANT. INSPECTOR BARNES DETERMINED THE ISSUE REQUIRED REFERRAL TO THE CITY AGENCY THAT DEALS WITH THESE NOISE ISSUES.",DEPT. OF PUBLIC HEALTH,02/05/2021,41.931757070122984,-87.64912468818162,POINT (-87.64912468818162 41.931757070122984)
600936036,NOISE COMPLAINT,2706 N HALSTED ST,2706,,N,HALSTED,ST,417325,01/07/2021,LOUD DELIVERY BLOCKING BUS AT 4:30 AM THIS IS CONSISTENT PROBLEM AND HAPPENS EVERY WEDNESDAY MORNING. I HAVE MADE SEVERAL SERVICE REQUESTS WITH NO REPLIES.,"[INSPECTION LOG #: 13221982 07-JAN-21 11:40:00] ON JANUARY 7, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 2706 N. HALSTED ST. INSPECTOR BARNES ARRIVED AT 11:25 TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED DELIVERY TRUCKS CONNECTED TO THE BUSINESS AT THE ABOVE LISTED ADDRESS MAKE NOISE OVERNIGHT AND DISRUPT THE ADJACENT PUBLIC TRANSPORTATION TRAFFIC. THE COMPLAINANT STATED THEY HAVE MADE SEVERAL COMPLAINTS TO THE CITY OF CHICAGO AND TO THE BUSINESS DIRECTLY. THE COMPLAINANT STATED THE NOISE IS RELATED TO THE DELIVERY TRUCKS MAKING OVERNIGHT DELIVERIES. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO A). DURING THE SURVEY, INSPECTOR BARNES OBSERVED EXTENSIVE ADJACENT VEHICLE AND FOOT TRAFFIC. NO DELIVERY TRUCKS OR NOISE RELATED TO DELIVERY OPERATIONS WERE OBSERVED. ADDITIONALLY, DUE TO THE EXTENSIVE VEHICLE TRAFFIC, ANY SOUNDS ORIGINATING FOR THE BUSINESS IN QUESTIONS WERE HARD TO DISTINGUISH FROM THE SURROUNDING AMBIENT SOUNDS.FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH THE MANAGER OF THE BUSINESS IN QUESTION, DANIEL SOLIS. MR. SOLIS STATED HE WAS AWARE OF THE COMPLAINTS AND REQUESTED THAT INSPECTOR BARNES SPEAK WITH THE BUSINESS OWNER, KARDO RASHA, TO REVIEW THE ISSUE FURTHER. MR. RASHA STATED HE WERE AWARE OF THE COMPLAINT AGAINST HIS BUSINESS. MR. RASHA STATED THE OVERNIGHT DELIVERIES WERE REQUIRED FOR HIS BUSINESS TO REMAIN OPERATIONAL. HE STATED THE LOCATION OF THE DELIVERIES WAS DONE TO ENSURE THE QUICKEST DELIVERY AND THE LEAST DISTURBANCE. HE STATED HAS HE HAS ADDRESSED THE SOUND CONCERNS WITH HIS DELIVERY DRIVERS IN THE PAST AND THAT HE WOULD BE WILLING TO REVIEW THE CONCERN WITH THE DRIVERS AGAIN. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH MR. RASHA.",DEPT. OF PUBLIC HEALTH,02/05/2021,41.931757070122984,-87.64912468818162,POINT (-87.64912468818162 41.931757070122984)
600936663,AIR POLLUTION WORK ORDER,3758 W 55TH ST,3758,,W,55TH,ST,379542,01/08/2021,THE CALLER STATES THAT HE CAN SMELL A STRONG CHEMICAL SMELL IN THE AREA AND IT HAS BEEN 2 DAYS. HE DID NOTICE SOME CONSTRUCTION WORK WAS BEING DONE IN THE AREA ON THE CORNER BUT HE IS NOT SURE OF WHERE IT IS COMING FROM. THERE ARE FACTORIES IN THE AREA BUT HE STATES THEY ARE NOT CLOSE TO THE AREA AND HE NOT SURE WHAT IS CAUSING THE SMELL.,"[INSPECTION LOG #: 13233879 08-JAN-21 11:00:00] ON JANUARY 08, 2021, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO A COMPLAINT OF ODORS AT OR ABOUT THE 3700 BLOCK OF WEST 55TH. ST., CHICAGO, IL. THE REPORTING INSPECTOR TELEPHONICALLY DISCUSSED THE ODORS WITH THE COMPLAINANT, WHO STATED THAT THE ODORS WERE STRONG, BUT DID NOT SEEMS TO BE CHEMICAL IN NATURE. THE REPORTING INSPECTOR NOTED THAT SEWER LINES WERE BEING RELINED IN THE AREA AND THAT STRONG ODORS OF A TEMPORARY NATURE WERE POSSIBLE. FOLLOWING THE DISCUSSION THE COMPLAINANT AGREED THAT IT WAS LIKELY THAT THE ODORS WERE GENERATED FROM THE SEWER WORK. THE COMPLAINANT WAS INFORMED THAT HE SHOULD CONTACT THE 3-1-1 SYATEM AGAIN, SHOULD THE ODOR PERSIST. BASED UPON THIS INFORMATION, THE COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,01/11/2021,41.79338625032494,-87.71820117287638,POINT (-87.71820117287638 41.79338625032494)
600937398,CONSTRUCTION AND DEMOLITION,2907 W HOLLYWOOD AVE,2907,,W,HOLLYWOOD,AVE,426532,01/11/2021,BAGS OF DEBRIS AND CONSTRUCTION MATERIAL ARE BEING DUMPED BEHIND NEIGHBOR'S HOME AT 5636 N FRANCISCO.,"[INSPECTION LOG #: 13238087 11-JAN-21 12:15:00] ON JANUARY 11, 2021, SENIOR ENVIRONMENTAL INSPECTOR DONAVAN TIETJE PERFORMED A COMPLAINT INSPECTION AT 5636N FRANCISCO. THE COMPLAINT WAS IN REGARDS TO BAGS OF DEBRIS BEING DUMPED BEHIND THE HOUSE. AT THE TIME OF THE INSPECTION THERE WERE NO SIGNS OF DEBRIS DUMPED BEHIND THE HOUSE. INSPECTOR TIETJE CALLED THE COMPLAINANT BUT RECEIVED NO ANSWER. A MESSAGE WAS LEFT. NO CITATIONS WERE ISSUED AT THE TIME OF THE INSPECTION.",DEPT. OF PUBLIC HEALTH,01/11/2021,41.984815813591,-87.70195471082482,POINT (-87.70195471082482 41.984815813591)
600937382,AIR POLLUTION WORK ORDER,2643 W 19TH ST,2643,,W,19TH,ST,410716,01/11/2021,AT NIGHT IT SMELLS REALLY BAD ON WEEKENDS I CAN'T BREATHE. THE WORST TIME IS 2:00 AM TO 4:00 AM IT IS STRONG AND WE SMELL CHEAP DETERGENT AND ACID CHEMICAL.,"[INSPECTION LOG #: 13256152 12-JAN-21 12:45:00] CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL RESPONDED TO A CITIZEN?S COMPLAINT REGARDING ?AT NIGHT IT SMELLS REALLY BAD ON WEEKENDS I CAN'T BREATHE. THE WORST TIME IS 2:00 AM TO 4:00 AM IT IS STRONG AND WE SMELL CHEAP DETERGENT AND ACID CHEMICAL? AT 2643 W 19TH ST. WINDY CITY LAUNDRY.UPON ARRIVAL ON JANUARY 12, 2021 THE ENGINEERS SPOKE WITH THE MANAGER OF THE FACILITY, WHO STATED THAT THEY ARE ONLY OPERATING MONDAY ? THURSDAY AND SATURDAY BETWEEN 05:00AM TO 14:00PM. FOLLOWING THE CONVERSATION, THE ENGINEERS CANVASSED THE AREA AROUND THE BUILDING AND DID NOT OBSERVE ANY VISIBLE EMISSIONS OR ODORS EMITTING FROM THE BUILDING. THE FACILITY WAS NOT IN OPERATION DURING THE INSPECTION.CDPH WILL CONTINUE TO OBSERVE AND INVESTIGATE.",DEPT. OF PUBLIC HEALTH,01/29/2021,41.85547606012439,-87.69238835686326,POINT (-87.69238835686326 41.85547606012439)
