name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago temps,2021-08-13,98.1,75.9,86.7,104.5,75.9,91.7,72,64.7,0,0,0,,0,0,31.1,19.5,124,1016.3,7.9,9.6,265.9,22.9,9,,2021-08-13T07:08:09,2021-08-13T20:17:27,0.13,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-14,98.1,75.9,86.9,102.7,75.9,91.4,72,65.2,0,0,0,,0,0,19.7,14.9,117,1017.2,29,9.7,273.4,23.4,10,,2021-08-14T07:08:39,2021-08-14T20:16:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-15,97.3,75.9,87.3,102.1,75.9,92.2,71.6,63,0,0,0,,0,0,24.2,17,117.4,1014.4,15,9.7,291.8,25.2,9,,2021-08-15T07:09:09,2021-08-15T20:15:39,0.24,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-16,99,77,87.4,104.7,77,92.2,71.7,63.2,0,0,0,,0,0,21.8,16,117.4,1011.4,13,9.9,262,22.5,9,,2021-08-16T07:09:40,2021-08-16T20:14:44,0.3,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-17,99,78.2,88.2,105.7,78.2,94.4,72.8,63.2,0,0,0,,0,0,24,18.2,135.1,1010,21.8,9.6,285.8,24.7,9,,2021-08-17T07:10:09,2021-08-17T20:13:48,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-18,102.2,82.2,90.3,112.5,89,99.4,74.2,62,0,0,0,,0,0,26.2,20.5,140.9,1011,32.9,9.9,215.7,18.5,7,,2021-08-18T07:10:39,2021-08-18T20:12:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-19,104.1,81,90.8,109.1,86.8,98.4,72.3,58.7,0,0,0,,0,0,30.1,21.9,144,1011.9,13.2,9.7,287.9,24.8,9,,2021-08-19T07:11:09,2021-08-19T20:11:54,0.44,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-20,100.4,78.2,88,107.2,78.2,93.3,72.2,62.9,0,0,0,,0,0,25.2,21.5,133.2,1010.9,32.1,9.7,263.2,22.7,9,,2021-08-20T07:11:38,2021-08-20T20:10:56,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-21,98.9,78.2,86.2,105.9,78.2,93,73.9,68.5,0,0,0,,0,0,33.1,23.8,135.2,1011.8,28.5,9.7,261.9,22.9,9,,2021-08-21T07:12:07,2021-08-21T20:09:57,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-22,99,75.8,86.8,103.5,75.8,90.4,70.9,63.9,0,0,0,,0,0,25.2,16,133.4,1014.1,10.1,9.8,295.7,25.4,10,,2021-08-22T07:12:37,2021-08-22T20:08:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-23,101.1,75,87.6,107.1,75,91.8,70.9,61.8,0,0,0,,0,0,24,18.2,132.8,1013.8,15.2,9.7,295.1,25.6,9,,2021-08-23T07:13:05,2021-08-23T20:07:56,0.51,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-24,100.4,77,88.3,104.1,77,92.7,70.5,59.7,0,0,0,,0,0,25.2,20.6,134.9,1013.4,18.6,9.9,292.3,25.1,10,,2021-08-24T07:13:34,2021-08-24T20:06:55,0.53,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-25,98.4,77,87.8,104.4,77,93.2,72,62.3,0,0,0,,0,0,41.1,15.9,131.9,1014.2,23.2,9.7,285.1,24.5,10,,2021-08-25T07:14:03,2021-08-25T20:05:53,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-26,100.2,75.9,87.7,103.8,75.9,92,70.6,60.7,0,0,0,,0,0,22.8,21.5,117.7,1013.7,18.3,9.9,259.6,22.4,8,,2021-08-26T07:14:31,2021-08-26T20:04:51,0.59,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-27,98.1,75.9,86.7,103.6,75.9,91.2,70.7,61.2,0.309,100,4.17,rain,0,0,43,14.8,111.9,1011.2,24.8,9.9,254.2,21.9,9,,2021-08-27T07:14:59,2021-08-27T20:03:48,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-08-28,96.8,75.9,85.9,101.3,75.9,89.7,71.5,65.7,0,0,0,,0,0,20.8,17.1,101.3,1011.4,37.1,9.8,245.4,21.2,9,,2021-08-28T07:15:28,2021-08-28T20:02:44,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-29,99.1,74.9,87.3,103.7,74.9,91.4,71.1,63,0,0,0,,0,0,,15.8,112.9,1010.6,22.2,9.2,289.6,25.1,9,,2021-08-29T07:15:56,2021-08-29T20:01:40,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-30,101.1,75.9,88.5,107.3,75.9,92.4,69.2,56,0,0,0,,0,0,20.8,16,114.6,1008.7,20.5,9.7,261.6,22.6,9,,2021-08-30T07:16:23,2021-08-30T20:00:35,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-08-31,102.4,78.2,89.5,108.4,78.2,94,69.8,56.6,0,0,0,,0,0,25.1,17.2,126.1,1006.5,11.8,9.9,279.7,24.2,9,,2021-08-31T07:16:51,2021-08-31T19:59:30,0.81,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-01,102.1,80.1,90.3,111.3,85.4,97.9,72.8,59.5,0,0,0,,0,0,32.9,19.4,138.2,1007.1,13.8,9.5,269.5,23.4,9,,2021-09-01T07:17:19,2021-09-01T19:58:24,0.86,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-02,101.1,78.8,89.5,107.3,78.8,96.4,72.7,61,0,0,0,,0,0,32.1,19.4,130.5,1009.4,22.4,9.2,248.9,21.5,8,,2021-09-02T07:17:46,2021-09-02T19:57:18,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-03,101.1,78.2,89,106.1,78.2,94.1,71.3,60.2,0,0,0,,0,0,27.3,20.5,132.7,1011.1,23.2,9.7,269.2,23.3,9,,2021-09-03T07:18:14,2021-09-03T19:56:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-04,100.8,78.2,89.2,100.3,78.2,92.2,67.9,54.8,0,0,0,,0,0,26.2,19.4,148,1011.7,1.4,9.7,270.9,23.5,9,,2021-09-04T07:18:41,2021-09-04T19:55:05,0.97,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-05,102.9,77,89.2,104.9,77,92.1,68.2,55,0,0,0,,0,0,23,18,139.3,1011.9,8.3,9.9,279.6,24,9,,2021-09-05T07:19:08,2021-09-05T19:53:58,0.99,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-06,102.2,74,88.9,102.9,74,90.9,65.9,51.5,0,0,0,,0,0,18.3,13.8,127.7,1012.5,22.2,9.4,282.1,24.3,9,,2021-09-06T07:19:35,2021-09-06T19:52:50,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-07,99.1,78.1,86.5,102.8,78.1,90.2,69.9,60.9,0.031,100,4.17,rain,0,0,38.5,13.8,124.5,1011.5,19.3,9.8,242.1,21,9,,2021-09-07T07:20:02,2021-09-07T19:51:42,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-08,99.1,75,86.9,100,75,88.1,67.2,58.4,0,0,0,,0,0,21.9,15.2,96.6,1012.1,15.2,9.8,249.5,21.4,9,,2021-09-08T07:20:29,2021-09-08T19:50:34,0.01,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-09,99,73,86.5,99,73,87,62.8,49.1,0,0,0,,0,0,18.3,11.4,84.4,1014.2,1.2,9.9,276.7,23.9,9,,2021-09-09T07:20:56,2021-09-09T19:49:25,0.04,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-10,97.2,73.1,85.6,97.8,73.1,86.6,65,54.1,0,0,0,,0,0,22.9,18.3,94.5,1015.4,12.8,9.3,244.6,21.1,8,,2021-09-10T07:21:23,2021-09-10T19:48:16,0.07,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-11,96.2,73.2,84.1,93.4,73.2,84,61.4,52,0,0,0,,0,0,16.1,12.5,88.1,1016.1,12.3,9.8,284.4,24.3,9,,2021-09-11T07:21:50,2021-09-11T19:47:07,0.12,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-12,94,74,82.1,99.4,74,84.6,69.1,66.3,0,0,0,,0,0,31.7,14.9,77.2,1016,32.1,9.7,158.3,13.6,6,,2021-09-12T07:22:17,2021-09-12T19:45:58,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-13,91,75,80.8,97.8,75,83.8,71.7,75.1,0.002,100,4.17,rain,0,0,21.9,16.9,38.5,1013.6,76.6,9.5,181.5,15.4,7,,2021-09-13T07:22:44,2021-09-13T19:44:49,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-14,97.1,71.1,83.8,101.4,71.1,85.5,67,60.4,0,0,0,,0,0,,8,42.1,1010.5,5.8,9.6,272.9,23.6,9,,2021-09-14T07:23:10,2021-09-14T19:43:39,0.28,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-15,96.8,75.9,85.2,101.9,75.9,88.4,69.3,61,0,0,0,,0,0,,13.7,60.8,1009.3,16.6,9.8,231.4,20.1,8,,2021-09-15T07:23:37,2021-09-15T19:42:30,0.34,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-16,96.9,74.1,85,98.8,74.1,86.9,67.6,59.2,0,0,0,,0,0,,14.7,88.8,1010.5,16.8,9.9,245.2,21.1,9,,2021-09-16T07:24:04,2021-09-16T19:41:20,0.39,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-17,100.6,78.2,89.1,106.6,78.2,94,71.1,59.5,0.031,100,4.17,rain,0,0,17.2,14.7,134.1,1012.1,16.4,9.9,227.5,19.7,7,,2021-09-17T07:24:31,2021-09-17T19:40:10,0.43,Rain,Clear conditions throughout the day with morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-18,101.1,78.8,88.4,106.2,78.8,93.4,71.1,60.3,0,0,0,,0,0,17.2,16.9,130.5,1013.9,31.8,9.6,237.3,20.5,9,,2021-09-18T07:24:58,2021-09-18T19:39:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-19,102,77.3,89.2,104,77.3,92.7,68.6,55.1,0,0,0,,0,0,18.3,20.6,126.5,1011.6,19.4,9.8,256.1,21.9,9,,2021-09-19T07:25:25,2021-09-19T19:37:50,0.49,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-20,104.1,77,90.3,106.5,77,94,69.3,55.9,0,0,0,,0,0,19.7,15.9,140.1,1009.7,2.2,9.8,264.1,22.7,9,,2021-09-20T07:25:53,2021-09-20T19:36:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-09-21,102.2,78.8,89.6,109.9,78.8,95.3,71.3,59.3,0,0,0,,0,0,19.7,13.8,100.1,1013.9,20.1,9.5,231.2,20,8,,2021-09-21T07:26:20,2021-09-21T19:35:31,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-22,88,71.1,79,94.5,71.1,78.7,54.5,48.9,1.242,100,20.83,rain,0,0,30.6,25.6,12.4,1022,54,8.8,182,15.7,5,,2021-09-22T07:26:47,2021-09-22T19:34:21,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLRD,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-23,89.1,61.7,75.7,85.8,61.7,74.8,53.2,50.6,0,0,0,,0,0,,13.6,120,1017.8,0,9.8,296.6,25.5,9,,2021-09-23T07:27:15,2021-09-23T19:33:12,0.53,Clear,Clear conditions throughout the day.,clear-day,"KLRD,76286399999,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-24,90.1,63.2,76.5,87.7,63.2,75.8,55.1,50.7,0,0,0,,0,0,16.1,11.2,115,1016.3,0,9.8,273.4,23.5,9,,2021-09-24T07:27:42,2021-09-24T19:32:02,0.56,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-25,90.1,66,77.9,89.7,66,78,61.3,59.5,0,0,0,,0,0,17.2,12.7,93.2,1017.2,17.7,9.6,252.1,21.7,8,,2021-09-25T07:28:10,2021-09-25T19:30:53,0.6,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-26,91.2,66,78.9,91.7,66,79.2,62.2,59.2,0,0,0,,0,0,23,14.8,127.9,1016.3,1.2,9.9,250.3,21.4,9,,2021-09-26T07:28:38,2021-09-26T19:29:44,0.64,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-27,93.9,72,82.8,100,72,86.2,70,67.7,0,0,0,,0,0,21.9,19.4,133.5,1013.5,16.7,9.8,196.1,16.8,9,,2021-09-27T07:29:06,2021-09-27T19:28:35,0.68,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-28,97.2,77.3,86.6,103.2,77.3,91.6,71.9,64.4,0,0,0,,0,0,23,18.2,137.1,1009.3,6,9.6,172.4,14.9,8,,2021-09-28T07:29:35,2021-09-28T19:27:26,0.73,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-09-29,93,77.4,83.7,102.2,77.4,89.2,73.7,73.2,0,0,0,,0,0,23,19.2,104.5,1008.6,26.3,9.9,170.6,14.7,7,,2021-09-29T07:30:03,2021-09-29T19:26:18,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-09-30,97.1,75.1,83.9,104,75.1,88.3,72.9,72.2,0,0,0,,0,0,29.9,22.6,115,1010.3,54.3,9.3,205.5,17.6,8,,2021-09-30T07:30:32,2021-09-30T19:25:09,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-01,91.2,74.2,81,98.3,74.2,83.6,70.8,72.4,0,0,0,,0,0,21.9,19.2,77.3,1013,46.9,9.8,178.6,15.3,7,,2021-10-01T07:31:01,2021-10-01T19:24:02,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-02,91.6,71.1,80.9,94.6,71.1,82.5,68.7,69.6,0,0,0,,0,0,17.2,12.5,94.3,1015.2,38.4,9.7,166.6,14.2,6,,2021-10-02T07:31:30,2021-10-02T19:22:54,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-03,93.9,74.1,83.1,97.6,74.1,85.1,70.2,68.7,0,0,0,,0,0,17.2,13.8,82.1,1015,34.3,9.6,221.2,19.1,9,,2021-10-03T07:32:00,2021-10-03T19:21:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-04,91.2,75,80.2,95.2,75,81.4,70.6,74.5,0.059,100,12.5,rain,0,0,31.1,7.8,128.3,1015.7,37.3,9.4,155.7,13.3,6,,2021-10-04T07:32:30,2021-10-04T19:20:40,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-05,93,66.1,78.8,91.8,66.1,78.6,62.7,64.6,0,0,0,,0,0,,10.1,112.1,1015.6,5.6,9.6,243.4,21.1,9,,2021-10-05T07:33:00,2021-10-05T19:19:34,1,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-06,94.9,68,80.6,91.9,68,79.7,55.6,45.9,0,0,0,,0,0,17.2,12.6,140.4,1015.5,3.7,9.8,245.4,21.1,9,,2021-10-06T07:33:30,2021-10-06T19:18:28,0,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-07,95.1,68,81,93.8,68,80.6,60.2,53.5,0,0,0,,0,0,20.8,14.7,145.4,1016.5,0,9.8,245.3,21.2,8,,2021-10-07T07:34:01,2021-10-07T19:17:23,0.01,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-08,95.1,66.6,80.4,93.8,66.6,80.1,61,56.8,0,0,0,,0,0,,14.8,132.7,1016.5,0,9.3,251.1,21.6,9,,2021-10-08T07:34:32,2021-10-08T19:16:18,0.03,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-09,96.2,67.9,81.1,96.8,67.9,81.7,64.1,60.8,0,0,0,,0,0,20.7,14.8,143.4,1013,0,9.8,246.3,21.2,8,,2021-10-09T07:35:03,2021-10-09T19:15:14,0.06,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-10,102,77.1,86.6,110.3,77.1,91.1,72.2,65.6,0,0,0,,0,0,32,17.2,149.9,1006,38.8,9.9,216,18.6,8,,2021-10-10T07:35:35,2021-10-10T19:14:10,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-11,91.2,73.8,82.2,98.8,73.8,86.2,72.1,73.1,0,0,0,,0,0,16.1,15.8,71.1,1008.1,59.7,9.4,106.2,9.1,4,,2021-10-11T07:36:07,2021-10-11T19:13:07,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-12,98.4,78.8,86.6,106.1,78.8,93,73.8,68.3,0,0,0,,0,0,25.3,19.5,138.9,1007.8,40.2,8.7,199.3,17.1,8,,2021-10-12T07:36:40,2021-10-12T19:12:05,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-13,93.1,76.1,84,102.2,76.1,90.1,74.3,74.1,0.371,100,12.5,rain,0,0,28.6,20.5,151.5,1007,89,9.3,122.1,10.5,5,,2021-10-13T07:37:13,2021-10-13T19:11:03,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-14,93.4,77.2,83.7,99.7,77.2,88.2,74.7,76.9,0.221,100,4.17,rain,0,0,18.3,10.3,122.4,1008.2,60.6,8.2,191.1,16.3,8,,2021-10-14T07:37:46,2021-10-14T19:10:02,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-15,89.7,75.9,81.4,98.8,75.9,85.3,74.4,80.8,0,0,0,,0,0,28.9,20.3,61.3,1012.5,55.9,7.4,162.8,14,8,,2021-10-15T07:38:19,2021-10-15T19:09:01,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-16,78.6,66.1,71.9,78.6,66.1,71.9,46.7,41.9,0.001,100,4.17,rain,0,0,24.2,18.2,16.1,1024.7,56.7,9.7,227.3,19.7,8,,2021-10-16T07:38:53,2021-10-16T19:08:02,0.42,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-17,79.1,58,68.1,79.1,58,68.1,43.1,42.7,0,0,0,,0,0,,10.1,66.8,1024.1,23.5,9.9,229,19.9,9,,2021-10-17T07:39:28,2021-10-17T19:07:03,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-18,86.1,57.6,70.6,84.9,57.6,70.4,54.9,60.3,0,0,0,,0,0,20.8,16,124.8,1017.8,1.7,9.6,233,20.2,8,,2021-10-18T07:40:03,2021-10-18T19:06:05,0.48,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-19,89.1,64.5,76.1,91,64.5,76.7,62.6,65,0,0,0,,0,0,24,18,139.4,1014.6,13.6,9.9,206.5,17.7,8,,2021-10-19T07:40:38,2021-10-19T19:05:07,0.49,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-20,91.4,69.3,79.4,94.6,69.3,81,68.6,72.2,0,0,0,,0,0,17.2,13.8,127.5,1016,34,9.3,201.3,17.3,7,,2021-10-20T07:41:14,2021-10-20T19:04:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-21,91.2,71.1,79.9,94.2,71.1,81.6,69.4,73.1,0,0,0,,0,0,19.7,13.7,115.7,1017.7,38.6,9.8,200.1,17.2,8,,2021-10-21T07:41:50,2021-10-21T19:03:15,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-22,91.2,71.9,79,95.2,71.9,80.3,69,73.9,0.001,100,4.17,rain,0,0,26.4,21.5,130.6,1015.7,49.2,9.7,169.5,14.7,7,,2021-10-22T07:42:26,2021-10-22T19:02:21,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-23,92,66.9,78.6,93.7,66.9,79.6,66.8,70.7,0,0,0,,0,0,18.3,15.7,145.7,1010.8,2.2,9.9,192.2,16.7,7,,2021-10-23T07:43:03,2021-10-23T19:01:27,0.54,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-24,95.1,74.1,82,99,74.1,84.2,70.9,72.2,0,0,0,,0,0,,14.6,134.9,1008.8,38.1,9.3,212.5,18.5,8,,2021-10-24T07:43:41,2021-10-24T19:00:35,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-25,95.3,73.2,82.6,100.6,73.2,85.7,71.5,72.6,0,0,0,,0,0,,12.5,131.9,1012,25.8,9.5,174,15,7,,2021-10-25T07:44:19,2021-10-25T18:59:43,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-26,98.1,78.2,85.1,100.9,78.2,88.5,72,68.4,0,0,0,,0,0,27.5,21.6,144.1,1007.6,37.5,9.7,131.2,11.3,7,,2021-10-26T07:44:57,2021-10-26T18:58:52,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-27,89.1,67.8,80.6,88.9,67.8,80.1,49.3,45.6,0,0,0,,0,0,31,21.6,350.5,1005.8,26.3,8.6,219.1,18.8,8,,2021-10-27T07:45:36,2021-10-27T18:58:03,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
